#5 /home/blsoftware/public_h in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/classes/havefun_rest_api.php on line 26

2019-09-09T07:27:59+00:00 CRITICAL Uncaught ArgumentCountError: Too few arguments to function HaveFun_RestAPI::update_wcfm_paid_services(), 1 passed in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/classes/havefun_rest_api.php on line 62 and exactly 3 expected in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/classes/havefun_rest_api.php:26
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/classes/havefun_rest_api.php(62): HaveFun_RestAPI->update_wcfm_paid_services(Array)
#1 /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/child-init.php(11): require_once('/home/blsoftwar...')
#2 /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/functions.php(6): require_once('/home/blsoftwar...')
#3 /home/blsoftware/public_html/havefan/wp-settings.php(499): include('/home/blsoftwar...')
#4 /home/blsoftware/public_html/havefan/wp-config.php(90): require_once('/home/blsoftwar...')
#5 /home/blsoftware/public_h in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/classes/havefun_rest_api.php on line 26

2019-09-09T08:02:08+00:00 CRITICAL Uncaught Error: Call to a member function update_wcfm_paid_services() on null in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/functions.php:22
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): my_project_updated_send_email(240, Object(WP_Post), true)
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-includes/post.php(3962): do_action('wp_insert_post', 240, Object(WP_Post), true)
#4 /home/blsoftware/public_html/havefan/wp-includes/post.php(4028): wp_insert_post(Array, true)
#5 /home/blsoftware/public_html/havefan/wp-content/plugins/wc-frontend-manager/controllers/products-manager/wcfm-controller-products-manage.php(96): wp_update_post(Array, true)
#6 /home/blsoftware/public_html/havefan/wp-content/plugins/wc-frontend-manager/core/class-wcfm-ajax.php( in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/functions.php on line 22

2019-09-09T08:02:32+00:00 CRITICAL Uncaught Error: Call to a member function update_wcfm_paid_services() on null in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/functions.php:22
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): my_project_updated_send_email(240, Object(WP_Post), true)
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-includes/post.php(3962): do_action('wp_insert_post', 240, Object(WP_Post), true)
#4 /home/blsoftware/public_html/havefan/wp-includes/post.php(4028): wp_insert_post(Array, true)
#5 /home/blsoftware/public_html/havefan/wp-content/plugins/wc-frontend-manager/controllers/products-manager/wcfm-controller-products-manage.php(96): wp_update_post(Array, true)
#6 /home/blsoftware/public_html/havefan/wp-content/plugins/wc-frontend-manager/core/class-wcfm-ajax.php( in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/functions.php on line 22

2019-09-09T08:02:46+00:00 CRITICAL Uncaught Error: Call to a member function update_wcfm_paid_services() on null in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/functions.php:22
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): my_project_updated_send_email(240, Object(WP_Post), true)
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-includes/post.php(3962): do_action('wp_insert_post', 240, Object(WP_Post), true)
#4 /home/blsoftware/public_html/havefan/wp-includes/post.php(4028): wp_insert_post(Array, true)
#5 /home/blsoftware/public_html/havefan/wp-content/plugins/wc-frontend-manager/controllers/products-manager/wcfm-controller-products-manage.php(96): wp_update_post(Array, true)
#6 /home/blsoftware/public_html/havefan/wp-content/plugins/wc-frontend-manager/core/class-wcfm-ajax.php( in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/functions.php on line 22

2019-09-09T11:25:01+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:03+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:03+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:04+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:07+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:08+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:08+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:09+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:09+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:10+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:12+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:12+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:14+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:17+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:17+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:22+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:22+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:23+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:24+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:27+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:29+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:30+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:30+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:30+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:32+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:32+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:35+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:36+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:38+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:38+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:38+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:39+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:42+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:42+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:43+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:43+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:47+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:48+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:48+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:49+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:51+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:53+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:53+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:56+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:25:58+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:26:01+00:00 CRITICAL syntax error, unexpected '$HaveAPI' (T_VARIABLE) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:28:44+00:00 CRITICAL Uncaught Error: Class 'HaveFun_RestAPI' not found in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:68
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:29:13+00:00 CRITICAL Uncaught Error: Class 'HaveFun_RestAPI' not found in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:68
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:29:30+00:00 CRITICAL Uncaught Error: Class 'HaveFun_RestAPI' not found in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:68
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:30:58+00:00 CRITICAL Uncaught Error: Class 'HaveFun_RestAPI' not found in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:68
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 68

2019-09-09T11:32:14+00:00 CRITICAL Uncaught Error: Class 'HaveFun_RestAPI' not found in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:69
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:32:45+00:00 CRITICAL Uncaught Error: Class 'HaveFun_RestAPI' not found in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:69
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:36:01+00:00 CRITICAL Uncaught Error: Class 'HaveFun_RestAPI' not found in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:69
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:36:40+00:00 CRITICAL Uncaught Error: Class 'HaveFun_RestAPI' not found in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:69
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:37:20+00:00 CRITICAL Uncaught Error: Class 'HaveFun_RestAPI' not found in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:71
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 71

2019-09-09T11:41:03+00:00 CRITICAL Uncaught Error: Call to a member function create_product_wcfm_api() on null in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php:72
Stack trace:
#0 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(286): create_host_product('')
#1 /home/blsoftware/public_html/havefan/wp-includes/class-wp-hook.php(310): WP_Hook->apply_filters('', Array)
#2 /home/blsoftware/public_html/havefan/wp-includes/plugin.php(465): WP_Hook->do_action(Array)
#3 /home/blsoftware/public_html/havefan/wp-admin/admin-ajax.php(173): do_action('wp_ajax_create_...')
#4 {main}
  thrown in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 72

2019-09-09T11:43:46+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:43:48+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:43:49+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:43:50+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:43:52+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:43:59+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:44:01+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:44:04+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:44:06+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T11:44:08+00:00 CRITICAL syntax error, unexpected ';', expecting ')' in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 69

2019-09-09T12:29:52+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:29:56+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:01+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:03+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:03+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:04+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:06+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:06+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:13+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:14+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:17+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:18+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:22+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

2019-09-09T12:30:29+00:00 CRITICAL syntax error, unexpected 'update_post_meta' (T_STRING) in /home/blsoftware/public_html/havefan/wp-content/themes/BLS_HaveFan_Theme/inc/ajax/custom-ajax.php on line 92

